D30 (baseline);D30-R30;D15-R30;D10-R30;D6-R30;D3-R30;R30;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;0.9166666666666666;0.9166666666666666;0.8888888888888888;0.8888888888888888;0.8888888888888888;0.8888888888888888;
1.0;0.9130434782608695;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;
1.0;0.9565217391304348;0.9565217391304348;0.9565217391304348;0.8571428571428571;0.8571428571428571;0.8571428571428571;
1.0;0.875;0.75;0.75;0.875;0.75;0.75;
1.0;0.9090909090909091;0.9090909090909091;0.7857142857142857;0.7857142857142857;0.7857142857142857;0.7857142857142857;
1.0;1.0;0.9230769230769231;1.0;0.9230769230769231;0.9230769230769231;0.9230769230769231;
1.0;1.0;1.0;0.9230769230769231;0.9230769230769231;0.9230769230769231;0.9230769230769231;
1.0;0.9565217391304348;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;0.7142857142857143;0.7142857142857143;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;0.625;0.5;0.625;0.5;0.5;0.5;
1.0;1.0;1.0;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;1.0;1.0;1.0;0.8571428571428571;0.8571428571428571;0.8571428571428571;
1.0;0.75;0.625;0.625;0.625;0.625;0.625;
1.0;0.8333333333333334;0.8333333333333334;0.75;0.75;0.75;0.75;
1.0;0.5555555555555556;0.4444444444444444;0.5555555555555556;0.4444444444444444;0.4444444444444444;0.4444444444444444;
1.0;0.7142857142857143;0.7142857142857143;0.7142857142857143;0.7142857142857143;0.7142857142857143;0.7142857142857143;
1.0;0.75;0.7142857142857143;0.7142857142857143;0.7142857142857143;0.7142857142857143;0.7142857142857143;
1.0;0.875;0.875;0.875;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;0.7142857142857143;0.7142857142857143;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;0.625;0.625;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.5714285714285714;
1.0;0.7142857142857143;0.7142857142857143;0.7142857142857143;0.7142857142857143;0.7142857142857143;0.7142857142857143;
1.0;0.625;0.625;0.625;0.5714285714285714;0.5714285714285714;0.5714285714285714;
1.0;0.625;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.5714285714285714;
1.0;0.625;0.625;0.5714285714285714;0.625;0.625;0.5714285714285714;
1.0;0.7142857142857143;0.6666666666666666;0.7142857142857143;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;0.7142857142857143;0.7142857142857143;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;0.7142857142857143;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;0.625;0.625;0.625;0.625;0.625;0.625;
1.0;0.8571428571428571;0.8571428571428571;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;0.7142857142857143;0.7142857142857143;0.7142857142857143;0.7142857142857143;0.7142857142857143;0.7142857142857143;
1.0;0.75;0.75;0.7142857142857143;0.7142857142857143;0.7142857142857143;0.7142857142857143;
1.0;0.8571428571428571;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;0.7142857142857143;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;0.8571428571428571;0.8571428571428571;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;0.7142857142857143;0.7142857142857143;0.7142857142857143;0.7142857142857143;0.7142857142857143;0.7142857142857143;
1.0;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8571428571428571;0.8571428571428571;0.8571428571428571;
1.0;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;0.7142857142857143;0.7142857142857143;0.7142857142857143;0.7142857142857143;0.7142857142857143;0.7142857142857143;
1.0;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;
1.0;0.75;0.7142857142857143;0.75;0.7142857142857143;0.7142857142857143;0.7142857142857143;
1.0;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;
1.0;0.75;0.7142857142857143;0.7142857142857143;0.75;0.7142857142857143;0.7142857142857143;
1.0;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;0.8571428571428571;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;0.7142857142857143;0.6666666666666666;0.7142857142857143;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;0.8571428571428571;0.8571428571428571;0.8;0.8571428571428571;0.8571428571428571;0.8;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;0.75;0.75;0.75;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;0.8571428571428571;0.8333333333333334;0.8571428571428571;0.8571428571428571;0.8333333333333334;0.8333333333333334;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;0.7142857142857143;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;0.75;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;0.8571428571428571;0.8571428571428571;0.8333333333333334;0.8571428571428571;0.8571428571428571;0.8333333333333334;
1.0;0.75;0.6666666666666666;0.75;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;0.75;0.75;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;0.7142857142857143;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;0.7142857142857143;0.7142857142857143;0.7142857142857143;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;0.7142857142857143;0.7142857142857143;0.75;0.75;0.75;0.75;
1.0;0.75;0.7142857142857143;0.75;0.7142857142857143;0.7142857142857143;0.7142857142857143;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;0.8571428571428571;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8333333333333334;
1.0;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;
1.0;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;0.875;0.875;0.875;0.8571428571428571;0.8571428571428571;0.8571428571428571;
1.0;0.875;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;
1.0;0.875;0.875;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;
1.0;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;0.75;0.75;0.75;0.75;0.75;0.75;
1.0;0.9;0.9;0.9;0.8571428571428571;0.8571428571428571;0.8571428571428571;
1.0;0.8571428571428571;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;0.75;0.75;0.75;0.75;0.75;0.75;
1.0;0.7777777777777778;0.6666666666666666;0.7777777777777778;0.7777777777777778;0.6666666666666666;0.6666666666666666;
1.0;0.75;0.75;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;0.7;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.5714285714285714;
1.0;0.8888888888888888;0.8888888888888888;0.8888888888888888;0.8333333333333334;0.8333333333333334;0.8333333333333334;
1.0;0.5555555555555556;0.5;0.5;0.5;0.5;0.5;
1.0;0.6666666666666666;0.6666666666666666;0.5714285714285714;0.6666666666666666;0.6666666666666666;0.5714285714285714;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;0.875;0.875;0.875;0.8571428571428571;0.8571428571428571;0.8571428571428571;
1.0;0.75;0.625;0.625;0.75;0.625;0.625;
1.0;0.7777777777777778;0.7777777777777778;0.7142857142857143;0.7142857142857143;0.7142857142857143;0.7142857142857143;
1.0;0.6363636363636364;0.5555555555555556;0.6363636363636364;0.5555555555555556;0.5555555555555556;0.5555555555555556;
1.0;0.7272727272727273;0.7272727272727273;0.625;0.625;0.625;0.625;
1.0;0.6153846153846154;0.5;0.5;0.5;0.5;0.5;
1.0;0.5833333333333334;0.5833333333333334;0.5833333333333334;0.5833333333333334;0.5833333333333334;0.4444444444444444;
1.0;0.5454545454545454;0.4444444444444444;0.4444444444444444;0.4444444444444444;0.4444444444444444;0.4444444444444444;
1.0;0.6153846153846154;0.6153846153846154;0.375;0.375;0.375;0.375;
1.0;0.6666666666666666;0.5;0.6666666666666666;0.5;0.5;0.5;
1.0;0.8181818181818182;0.8181818181818182;0.75;0.75;0.75;0.75;
1.0;0.8181818181818182;0.7142857142857143;0.7142857142857143;0.8181818181818182;0.7142857142857143;0.7142857142857143;
1.0;0.7272727272727273;0.7272727272727273;0.7272727272727273;0.625;0.625;0.625;
1.0;0.9090909090909091;0.875;0.875;0.875;0.875;0.875;
1.0;0.875;0.875;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;
1.0;0.7272727272727273;0.625;0.7272727272727273;0.625;0.625;0.625;
1.0;0.9;0.9;0.875;0.9;0.9;0.875;
1.0;0.875;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;
1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1.0;0.8888888888888888;0.8888888888888888;0.8888888888888888;0.8888888888888888;0.8888888888888888;0.8888888888888888;
1.0;0.8181818181818182;0.8181818181818182;0.7777777777777778;0.7777777777777778;0.7777777777777778;0.7777777777777778;
1.0;0.8333333333333334;0.7777777777777778;0.8333333333333334;0.8333333333333334;0.7777777777777778;0.7777777777777778;
1.0;0.75;0.75;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;0.75;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;0.75;0.75;0.75;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;0.7692307692307693;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;
1.0;0.7857142857142857;0.7857142857142857;0.6666666666666666;0.7857142857142857;0.7857142857142857;0.6666666666666666;
1.0;0.8571428571428571;0.7777777777777778;0.8571428571428571;0.7777777777777778;0.7777777777777778;0.7777777777777778;
1.0;0.875;0.875;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;
1.0;0.9;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;
1.0;0.8;0.8;0.8;0.7142857142857143;0.7142857142857143;0.7142857142857143;
1.0;0.8888888888888888;0.8571428571428571;0.8571428571428571;0.8888888888888888;0.8571428571428571;0.8571428571428571;
1.0;0.8181818181818182;0.8181818181818182;0.7142857142857143;0.7142857142857143;0.7142857142857143;0.7142857142857143;
1.0;0.8181818181818182;0.7142857142857143;0.8181818181818182;0.7142857142857143;0.7142857142857143;0.7142857142857143;
1.0;0.6;0.6;0.42857142857142855;0.42857142857142855;0.42857142857142855;0.42857142857142855;
1.0;0.9166666666666666;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;
